water_Bashkatov1376extrapolated
200,0.84045,0
200.3801901,0.845152343,0
200.7603802,0.849807832,0
201.1405703,0.854417011,0
201.5207604,0.858980416,0
201.9009505,0.863498577,0
202.2811406,0.867972015,0
202.6613307,0.872401247,0
203.0415208,0.876786781,0
203.4217109,0.881129119,0
203.801901,0.885428755,0
204.182091,0.889686178,0
204.5622811,0.893901871,0
204.9424712,0.89807631,0
205.3226613,0.902209963,0
205.7028514,0.906303295,0
206.0830415,0.910356763,0
206.4632316,0.914370818,0
206.8434217,0.918345906,0
207.2236118,0.922282467,0
207.6038019,0.926180934,0
207.983992,0.930041736,0
208.3641821,0.933865295,0
208.7443722,0.937652031,0
209.1245623,0.941402353,0
209.5047524,0.945116669,0
209.8849425,0.948795381,0
210.2651326,0.952438885,0
210.6453227,0.956047572,0
211.0255128,0.959621828,0
211.4057029,0.963162035,0
211.7858929,0.96666857,0
212.166083,0.970141803,0
212.5462731,0.973582102,0
212.9264632,0.97698983,0
213.3066533,0.980365343,0
213.6868434,0.983708996,0
214.0670335,0.987021137,0
214.4472236,0.99030211,0
214.8274137,0.993552255,0
215.2076038,0.996771909,0
215.5877939,0.999961403,0
215.967984,1.003121064,0
216.3481741,1.006251216,0
216.7283642,1.009352178,0
217.1085543,1.012424265,0
217.4887444,1.015467789,0
217.8689345,1.018483058,0
218.2491246,1.021470375,0
218.6293147,1.02443004,0
219.0095048,1.02736235,0
219.3896948,1.030267597,0
219.7698849,1.03314607,0
220.150075,1.035998056,0
220.5302651,1.038823835,0
220.9104552,1.041623687,0
221.2906453,1.044397887,0
221.6708354,1.047146707,0
222.0510255,1.049870414,0
222.4312156,1.052569275,0
222.8114057,1.055243551,0
223.1915958,1.057893502,0
223.5717859,1.060519383,0
223.951976,1.063121447,0
224.3321661,1.065699943,0
224.7123562,1.068255118,0
225.0925463,1.070787215,0
225.4727364,1.073296476,0
225.8529265,1.075783138,0
226.2331166,1.078247437,0
226.6133067,1.080689604,0
226.9934967,1.083109868,0
227.3736868,1.085508458,0
227.7538769,1.087885596,0
228.134067,1.090241503,0
228.5142571,1.0925764,0
228.8944472,1.094890501,0
229.2746373,1.097184021,0
229.6548274,1.09945717,0
230.0350175,1.101710157,0
230.4152076,1.103943188,0
230.7953977,1.106156468,0
231.1755878,1.108350196,0
231.5557779,1.110524573,0
231.935968,1.112679795,0
232.3161581,1.114816057,0
232.6963482,1.116933549,0
233.0765383,1.119032463,0
233.4567284,1.121112986,0
233.8369185,1.123175304,0
234.2171086,1.1252196,0
234.5972986,1.127246054,0
234.9774887,1.129254847,0
235.3576788,1.131246156,0
235.7378689,1.133220154,0
236.118059,1.135177017,0
236.4982491,1.137116913,0
236.8784392,1.139040014,0
237.2586293,1.140946485,0
237.6388194,1.142836493,0
238.0190095,1.1447102,0
238.3991996,1.146567768,0
238.7793897,1.148409356,0
239.1595798,1.150235124,0
239.5397699,1.152045226,0
239.91996,1.153839817,0
240.3001501,1.15561905,0
240.6803402,1.157383075,0
241.0605303,1.159132042,0
241.4407204,1.160866099,0
241.8209105,1.16258539,0
242.2011006,1.16429006,0
242.5812906,1.165980253,0
242.9614807,1.167656108,0
243.3416708,1.169317766,0
243.7218609,1.170965364,0
244.102051,1.172599039,0
244.4822411,1.174218925,0
244.8624312,1.175825155,0
245.2426213,1.177417862,0
245.6228114,1.178997177,0
246.0030015,1.180563227,0
246.3831916,1.182116141,0
246.7633817,1.183656045,0
247.1435718,1.185183063,0
247.5237619,1.186697319,0
247.903952,1.188198934,0
248.2841421,1.189688031,0
248.6643322,1.191164727,0
249.0445223,1.192629142,0
249.4247124,1.194081391,0
249.8049025,1.195521591,0
250.1850925,1.196949856,0
250.5652826,1.198366298,0
250.9454727,1.19977103,0
251.3256628,1.201164161,0
251.7058529,1.202545803,0
252.086043,1.203916062,0
252.4662331,1.205275046,0
252.8464232,1.206622861,0
253.2266133,1.207959611,0
253.6068034,1.209285401,0
253.9869935,1.210600332,0
254.3671836,1.211904506,0
254.7473737,1.213198024,0
255.1275638,1.214480985,0
255.5077539,1.215753486,0
255.887944,1.217015626,0
256.2681341,1.218267501,0
256.6483242,1.219509205,0
257.0285143,1.220740832,0
257.4087044,1.221962477,0
257.7888944,1.22317423,0
258.1690845,1.224376184,0
258.5492746,1.225568428,0
258.9294647,1.226751051,0
259.3096548,1.227924143,0
259.6898449,1.22908779,0
260.070035,1.230242079,0
260.4502251,1.231387095,0
260.8304152,1.232522924,0
261.2106053,1.233649649,0
261.5907954,1.234767352,0
261.9709855,1.235876117,0
262.3511756,1.236976024,0
262.7313657,1.238067153,0
263.1115558,1.239149585,0
263.4917459,1.240223398,0
263.871936,1.241288669,0
264.2521261,1.242345477,0
264.6323162,1.243393896,0
265.0125063,1.244434004,0
265.3926963,1.245465874,0
265.7728864,1.246489581,0
266.1530765,1.247505198,0
266.5332666,1.248512796,0
266.9134567,1.249512449,0
267.2936468,1.250504227,0
267.6738369,1.251488201,0
268.054027,1.252464439,0
268.4342171,1.253433011,0
268.8144072,1.254393985,0
269.1945973,1.255347429,0
269.5747874,1.256293408,0
269.9549775,1.25723199,0
270.3351676,1.25816324,0
270.7153577,1.259087223,0
271.0955478,1.260004002,0
271.4757379,1.260913641,0
271.855928,1.261816204,0
272.2361181,1.262711752,0
272.6163082,1.263600346,0
272.9964982,1.264482049,0
273.3766883,1.26535692,0
273.7568784,1.266225019,0
274.1370685,1.267086406,0
274.5172586,1.267941138,0
274.8974487,1.268789274,0
275.2776388,1.269630871,0
275.6578289,1.270465986,0
