C_Table_BK7
400,1.50460000000003,0
500,1.50460000000002,0
600,1.50460000000001,0
700,1.50460000000001,0
800,1.50460000000001,0
900,1.50460000000001,0
1000,1.5046,0
1100,1.5046,0
1200,1.5046,0
